id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
52414836,Carlton Chambers- Studio 4,65192629,Hopewell,Central,51.45395,-2.59489,Entire home/apt,90,1,0,,,143,0
52414838,Charlton Chambers- Studio 3,65192629,Hopewell,Central,51.45399,-2.59499,Entire home/apt,90,1,0,,,143,0
52414852,Charlton Chambers- Studio 2,65192629,Hopewell,Central,51.4528,-2.59591,Entire home/apt,91,1,0,,,143,0
52415064,Charlton Chambers- Studio 1,65192629,Hopewell,Central,51.45326,-2.59496,Entire home/apt,90,1,0,,,143,0
52415688,A Modern and Large 2 Bedroom Apartment with Parking,65192629,Hopewell,Hotwells & Harbourside,51.45246,-2.60414,Entire home/apt,185,2,0,,,143,0
52415866,"Private annexe 1 bedroom annexe, secure parking",424259934,Joshua,Filwood,51.42241,-2.59438,Entire home/apt,214,60,5,23/11/2021,2.73,1,252
52416786,St Stephen's House- Studio 47,65192629,Hopewell,Central,51.45394,-2.59598,Entire home/apt,91,1,0,,,143,0
52416811,St Stephen's House- Studio 49,65192629,Hopewell,Central,51.45322,-2.59758,Entire home/apt,92,1,0,,,143,0
52416814,St Stephen's House- Studio 50,65192629,Hopewell,Central,51.45358,-2.59612,Entire home/apt,91,1,0,,,143,0
52416830,St Stephen's House- Studio 51,65192629,Hopewell,Central,51.45497,-2.5961,Entire home/apt,91,1,0,,,143,0
52416836,St Stephen's House- Studio 52,65192629,Hopewell,Central,51.45328,-2.59765,Entire home/apt,91,1,0,,,143,0
52416852,St Stephen's House- Studio 53,65192629,Hopewell,Central,51.45374,-2.59668,Entire home/apt,91,1,0,,,143,0
52416869,St Stephen's House- Studio 54,65192629,Hopewell,Central,51.45491,-2.5968,Entire home/apt,90,1,0,,,143,0
52417849,Two bedroom garden flat in Clifton,81809864,Henry,Clifton Down,51.46921,-2.61614,Entire home/apt,180,2,4,5/12/2021,1.76,1,59
52423570,A spacious room to rent in a Victorian Terrace,90005182,Callum,Brislington East,51.4525,-2.54794,Private room,42,1,11,11/12/2021,3.71,1,78
52425000,Light double bedroom in lovely house!,94770499,Charly,Brislington East,51.43665,-2.55136,Private room,51,2,0,,,2,306
52431280,Your Apartment I St Michaels Place,125651447,Your Apartment,Central,51.46058,-2.60224,Entire home/apt,97,1,2,15/11/2021,0.72,63,361
52433610,???Modern 2 bed flat in kingswood???,90684209,Neil,St George Central,51.46345,-2.5147,Entire home/apt,105,2,6,12/12/2021,3,16,361
52437999,Cosy double room by Eastville Park,4053495,Jess,Eastville,51.47383,-2.55656,Private room,45,2,3,1/11/2021,1.07,1,80
52447050,"Victorian Terrace Family Home, Great local pub",15059216,Aline,Knowle,51.43417,-2.56402,Entire home/apt,130,2,2,22/10/2021,0.87,1,42
52484415,Smart city 4 bed home - ideal for location crews,85435344,Nicola,Avonmouth & Lawrence Weston,51.50043,-2.6499,Entire home/apt,140,60,0,,,1,173
52493504,Riverside warehouse,356974656,James,Central,51.45093,-2.5934,Entire home/apt,200,2,6,5/12/2021,2.2,1,28
52501300,Clean stylish apartment (master room & king bed),149833890,Queenie,Hartcliffe & Withywood,51.4084,-2.62177,Private room,40,3,1,16/11/2021,0.77,3,352
52513020,*Brand New* Spacious Central Maisonette,76074723,Dave,Cotham,51.46133,-2.59925,Entire home/apt,83,2,9,26/11/2021,3.75,3,5
52523702,Well-located double room in clean & spacious house,37611118,Emma,Bedminster,51.44058,-2.60289,Private room,70,1,6,12/12/2021,2.9,1,59
52532817,???15%OFF???Monthly Stay Offer??? Relocations / Business,90684209,Neil,Clifton,51.459667,-2.615537,Entire home/apt,126,7,3,22/11/2021,1.25,16,365
52546575,Top Floor Modern 3 Bedroom Apartment Off Portland Square,65192629,Hopewell,Ashley,51.46214,-2.58499,Entire home/apt,211,1,6,20/12/2021,2.69,143,274
52578906,Rob&Val Airbnb,43691918,Valentina,Bedminster,51.43576,-2.60318,Private room,30,1,5,8/11/2021,1.9,1,197
52597680,The Pavilion by StayBC,176181147,StayBC,Clifton,51.46027,-2.62162,Entire home/apt,411,2,1,10/12/2021,1,15,319
52607672,Large and  jolly room right by Whiteladies Road,180953225,Jamie,Clifton Down,51.46553,-2.61149,Private room,50,1,7,28/11/2021,3.09,1,69
52608842,double bedroom in tidy house,403197614,Yuspha,St George Central,51.46222,-2.5347,Private room,30,1,10,5/12/2021,3.75,2,365
52617255,???One Bed Flat in Bedminister???,90684209,Neil,Southville,51.441696,-2.599006,Entire home/apt,78,7,3,28/11/2021,1.3,16,335
52617336,Your Apartment The Sunningdale - No.2,125651447,Your Apartment,Clifton Down,51.46298,-2.6099,Entire home/apt,90,1,0,,,63,356
52643562,Beautiful double room by St George's Park,13016558,Rosanna,St George West,51.46041,-2.54871,Private room,50,7,0,,,1,75
52646560,Immaculate double bedroom in shared residential home...own ensuite fabulous views,360171447,Irene,Eastville,51.47173,-2.54829,Private room,65,1,4,17/11/2021,1.58,1,364
52676629,City Penthouse Apartment - Pool Table & Terrace,418030081,AB Group,Central,51.45067,-2.58869,Entire home/apt,136,1,0,,,3,183
52681401,Double Room In City Centre Home,426445777,Louis,Lawrence Hill,51.45165,-2.5784,Private room,72,14,0,,,1,170
52685761,Boutique 2 bed 2 bath garden flat with parking in Clifton,65192629,Hopewell,Clifton Down,51.46023,-2.61015,Entire home/apt,201,1,2,31/10/2021,0.8,143,344
52700162,Comfortable double room in Bristol,59462874,Maggi & Mike,St George Troopers Hill,51.45222,-2.53187,Private room,32,2,5,12/12/2021,2.31,1,35
52703314,Lovely double bedroom in a luxurious appartment,426631063,Rezki,Lockleaze,51.47062,-2.5656,Private room,40,1,0,,,1,343
52726821,Quirky & Colourful 1BD Flat near Gloucester Road,426852406,Grace,Ashley,51.47293,-2.5897,Entire home/apt,94,1,6,19/12/2021,3.75,1,37
52786896,"Stunning 4 bedroom newly renovated house, Bristol",22716642,Rachel,Westbury-on-Trym & Henleaze,51.48786,-2.62992,Entire home/apt,364,7,0,,,1,4
52794609,"Private access, bright Bristol Garden Room/ensuite",20111952,Beth,Ashley,51.46615,-2.58634,Private room,80,2,6,19/12/2021,4.39,1,81
52819400,Charming 2 double bed cottage style house close to city centre,21239968,Louise,Southville,51.4458,-2.61258,Entire home/apt,100,2,0,,,1,318
52833890,Spacious 3 Bedroom house Near Stokes Croft Central,427756366,Paul,Ashley,51.46406,-2.5858,Entire home/apt,286,1,11,20/12/2021,9.17,1,351
52849546,Stylish En-suite King size Bed-room in City Centre,427895929,Shan,Ashley,51.47125,-2.58423,Private room,55,3,2,27/11/2021,0.91,5,180
52851772,Spacious King size Bed-room near City Centre,427895929,Shan,Ashley,51.47117,-2.58617,Private room,64,3,0,,,5,358
52854963,"Chic, loft style penthouse in the heart of Bristol",42986096,Millie,Cotham,51.461,-2.59851,Private room,100,1,7,17/12/2021,3.39,1,55
52857189,Best view in Bristol- Lovely 1 bed w/ private bath,7089054,Samuel,Stoke Bishop,51.47083,-2.61775,Private room,85,3,1,10/11/2021,0.67,1,365
52859791,Bright private room plus workspace in City Centre,427895929,Shan,Ashley,51.47102,-2.58494,Private room,58,3,1,10/12/2021,1,5,161
52860439,Delightful King size bed-room near City Centre,427895929,Shan,Ashley,51.46928,-2.58417,Private room,68,3,0,,,5,365
52861584,"HAZEL GARDENS, adorable lodge with verandah",74995350,Monika,Horfield,51.4963,-2.57617,Entire home/apt,76,1,6,22/12/2021,3.75,1,79
52872032,Wonderful 3 Bed in Old Market,65192629,Hopewell,Lawrence Hill,51.4566,-2.57764,Entire home/apt,201,1,0,,,143,0
52872936,Lovely renovated Victorian Bristol home,94770499,Charly,Brislington East,51.43571,-2.55127,Entire home/apt,114,2,2,28/11/2021,1.46,2,70
52873008,Special 3 BD Townhouse+ Parking in Bristol,392947179,James,Ashley,51.46692,-2.58724,Entire home/apt,129,2,6,16/12/2021,4.5,1,167
52894763,Peaceful & Pretty 2 bedroom flat near Clifton,428235904,Cathy,Clifton Down,51.46545,-2.60682,Entire home/apt,107,1,7,6/12/2021,3.39,1,365
52897924,Sunny & large double room in quirky terrace house,27024515,Victoria &,Brislington East,51.43768,-2.5361,Private room,43,1,3,6/12/2021,1.45,1,336
52902446,Cosy 4 bedroom home with huge sunny garden ????,63780016,Becca,Hillfields,51.47763,-2.52087,Entire home/apt,250,1,2,21/11/2021,1.46,1,217
52903104,Comfy private room on top floor of Victorian home,11134427,Eva,Bishopston & Ashley Down,51.48009,-2.59186,Private room,60,1,7,12/12/2021,4.2,1,87
52935239,Cheerful 1- bedroom residental with free parking on residence.,70647186,Sue,Stockwood,51.41463,-2.55615,Private room,40,1,0,,,1,44
52960745,Lovely double room.,88734819,Gemma,St George Troopers Hill,51.44969,-2.525,Private room,35,2,0,,,1,76
52978993,Top 2 bedrooms of cheerful town house. Southville.,33508806,Ryan,Southville,51.44379,-2.59753,Private room,80,2,3,21/11/2021,2.14,1,354
52979528,"Double room to rent, this is a room in my house.",303825577,Chris,Bishopsworth,51.42577,-2.61125,Private room,33,1,0,,,3,355
52979700,Single room to rent in my house.,303825577,Chris,Bishopsworth,51.42581,-2.6106,Private room,29,1,0,,,3,355
52981559,Beautiful Modern 3 Bed Apartment in Great Location in Bristol!,65192629,Hopewell,Cotham,51.46386,-2.60131,Entire home/apt,482,2,0,,,143,240
52990052,Single and double room to rent. In my house.,303825577,Chris,Bishopsworth,51.42683,-2.61111,Private room,55,1,0,,,3,355
53000755,Lovely private room in a 2 bed flat,163138045,Mariangela,St George West,51.45934,-2.55171,Private room,55,1,6,11/12/2021,3.33,1,0
53038009,3 Bed Victorian House in Totterdown!,65192629,Hopewell,Windmill Hill,51.4405,-2.58161,Entire home/apt,203,1,0,,,143,0
53058289,"Elegant huge Room , seating area .Free parking.",1156132,Sue And Toby,Ashley,51.4683,-2.58333,Private room,79,1,0,,,3,354
53059640,"Spacious ground floor, two bed property with en-suite (Flat 1)",392115476,Mia,Eastville,51.47251,-2.55016,Entire home/apt,130,2,0,,,6,142
53059655,A spacious two bed property with en-suit (Flat 2),392115476,Mia,Eastville,51.47261,-2.54882,Entire home/apt,140,2,0,,,6,144
53059707,Spacious 2 bed property with en-suit (Flat 4),392115476,Mia,Eastville,51.4742,-2.55006,Entire home/apt,140,2,2,29/11/2021,1.76,6,146
53059726,A comfortable one bedroom property with open plan kitchen/living area (Flat 5),392115476,Mia,Eastville,51.47338,-2.5487,Entire home/apt,116,2,0,,,6,112
53059747,A comfortable one bed room property with open plan kitchen /living area (Flat 6),392115476,Mia,Eastville,51.47244,-2.54996,Entire home/apt,95,2,1,19/11/2021,0.83,6,149
53060034,A spacious one bed property with utility (Flat 3),392115476,Mia,Eastville,51.47482,-2.54898,Entire home/apt,95,2,3,28/11/2021,2.25,6,149
53066799,Large double room in cosy house,9397785,Emily,Lockleaze,51.47496,-2.5689,Private room,45,2,0,,,2,165
53077781,Easton mews,202169749,Rowena,Easton,51.46795,-2.56369,Entire home/apt,120,3,0,,,3,297
53086199,Cheerful 1 bed ground floor flat with garden.,4895617,Fleur,Brislington West,51.44271,-2.55425,Entire home/apt,85,4,0,,,1,327
53120416,Lovely 1 bed flat in Bristol,357791938,Emma,Windmill Hill,51.4364,-2.59828,Entire home/apt,79,2,1,5/12/2021,1,1,136
53122430,Cosy 3 bedroom townhouse with woodburner,26271545,Kathryn,Redland,51.47157,-2.60749,Entire home/apt,150,5,0,,,1,43
53127941,???10%mthdiscount???St Werburgh's Spacious one bed???,90684209,Neil,Ashley,51.46913,-2.57516,Entire home/apt,86,7,0,,,16,365
53232447,Large 1-bed flat in the coolest area of Bristol,40008311,Chris,Ashley,51.47058,-2.58999,Entire home/apt,120,2,0,,,1,10
53235690,1 bedroom Georgian flat Clifton Village w/ parking,30205990,Jessica,Clifton Down,51.45787,-2.61308,Entire home/apt,102,2,0,,,1,8
53238297,Cheap and cheerful en-suite room in a shared house,394812259,Rihana,Lawrence Hill,51.46125,-2.57015,Private room,48,1,1,29/11/2021,1,1,365
53252316,"???Stylish Apartment in Oakfield Place, Clifton???",90684209,Neil,Clifton Down,51.46066,-2.61148,Entire home/apt,150,7,0,,,16,341
53253486,"Modern, Comfortable with Free Parking Studio Flat",431124727,George,Westbury-on-Trym & Henleaze,51.49073,-2.62269,Entire home/apt,80,1,1,15/12/2021,1,1,355
53270502,Lovely 2 bed flat in the heart of Clifton,16149517,Lucy,Clifton,51.45791,-2.6163,Entire home/apt,186,1,2,20/12/2021,2,1,35
53271990,Beautiful house in top location with superb views,7914042,Toby,Ashley,51.475201,-2.579693,Entire home/apt,99,14,0,,,1,8
53284095,Cosy boutique apartment in colourful Bristol,431380426,Anne,Cotham,51.46401,-2.59289,Entire home/apt,82,1,3,5/12/2021,2.65,1,137
53286877,City centre apartment with parking in Bristol,431398499,Peter,Ashley,51.46055,-2.58256,Entire home/apt,95,1,4,12/12/2021,4,1,14
53289887,Cheerful 2-bed home with garden in lively Easton,340140311,Frances,Lawrence Hill,51.46295,-2.57044,Entire home/apt,109,3,2,5/12/2021,2,1,14
53290365,Entire Modern 1BD Apartment.,429916512,Liam And Oshae,St George West,51.46399,-2.54663,Entire home/apt,65,1,5,21/12/2021,4.05,1,248
53290386,Newly refurbished 5 double bedroom townhouse,19404394,Robert,St George Central,51.46613,-2.52334,Entire home/apt,157,5,0,,,2,360
53296307,Your Apartment Berkeley Sq Pads #3,125651447,Your Apartment,Clifton,51.45601,-2.60838,Entire home/apt,83,1,0,,,63,356
53296418,Lovely 2 Bedroom Flat with Balcony,431483256,Shazad,Frome Vale,51.48729,-2.52058,Entire home/apt,180,1,5,11/12/2021,3.66,1,359
53305118,Bright Two Bedroom House with Parking and Garden,65192629,Hopewell,Ashley,51.47361,-2.5913,Entire home/apt,159,2,2,28/11/2021,2,143,0
53337916,Lovely 2-bedroom flat in Clifton,70143318,Bella,Clifton,51.45523,-2.61612,Entire home/apt,153,2,0,,,1,356
53361353,Pretty private room with city view in city centre,427895929,Shan,Ashley,51.4706,-2.58542,Private room,51,1,0,,,5,350
53374409,Bristol City Stays - Studio No. 5,410588887,Lou,Ashley,51.46053,-2.58608,Entire home/apt,105,2,3,5/12/2021,3,4,340
53383312,Sensational 2 bed with lovely master room & garden,154976886,Jamie,Lawrence Hill,51.4664,-2.56794,Entire home/apt,130,1,8,19/12/2021,8,1,79
53409502,"DOUBLE ROOM WITH DESK SOFA, WOODBURNER  WESTBURY",23213540,Julia,Westbury-on-Trym & Henleaze,51.4952,-2.63438,Private room,157,2,0,,,2,363
53423667,Modern 1 Bed Loft Apartment in Period Property,12631854,Nik,Bishopston & Ashley Down,51.48648,-2.58521,Entire home/apt,61,2,3,15/12/2021,3,1,97
53447130,"Great location, lovely room with en-suite",84620652,Daniela,Bishopston & Ashley Down,51.47542,-2.58765,Private room,60,1,6,19/12/2021,6,1,360
53454526,Lovely private room close to city centre / stadium,132155379,Tom,Bedminster,51.43562,-2.62418,Private room,59,1,0,,,1,334
53458215,Fabulous central 2 bedroom apartment with balcony!,79826129,Olivia,Central,51.4534,-2.59632,Entire home/apt,105,7,0,,,2,88
53476313,Lovely 1 bed flat in Clifton,212098138,Alex,Stoke Bishop,51.47082,-2.61737,Entire home/apt,85,3,0,,,1,352
53486010,Bright 3 bed house with stunning view of Bristol,53057250,Richard,Lockleaze,51.47308,-2.57224,Entire home/apt,280,3,0,,,2,17
53537635,Large kitchenette room in Clifton House Share,433532319,Clifton Short Lets,Clifton,51.45714,-2.61137,Private room,43,5,0,,,4,365
53542096,Delightful garden flat in central Clifton,19404394,Robert,Clifton Down,51.45881,-2.61321,Entire home/apt,128,2,0,,,2,348
53564678,Colourful 2 bedroom townhouse with balcony,433655751,George,Brislington West,51.44277,-2.57012,Entire home/apt,64,2,0,,,1,50
53567660,Large double bedroom in Clifton house share,433532319,Clifton Short Lets,Clifton Down,51.45809,-2.6099,Private room,38,5,0,,,4,347
53567680,Light bedroom and private bathroom in Bristol,22731585,Wendy,Knowle,51.4363,-2.57142,Private room,24,1,3,17/12/2021,3,1,310
53568142,Standard double bedroom in Clifton house share,433532319,Clifton Short Lets,Clifton Down,51.45785,-2.60991,Private room,35,5,0,,,4,329
53579943,A very loved cosy and characterful family home,4993152,Lucy,Bishopston & Ashley Down,51.48078,-2.58234,Entire home/apt,100,1,0,,,1,12
53583510,Small bedroom in Clifton house share,433532319,Clifton Short Lets,Clifton Down,51.45781,-2.61134,Private room,30,5,0,,,4,357
53589574,Cosy Victorian 3 bed home near Bristol City centre,27410668,Natalie,Windmill Hill,51.44341,-2.57897,Entire home/apt,150,1,0,,,1,45
53600211,Clifton room city centre,307889647,Lailson,Clifton,51.45696,-2.61228,Private room,45,1,1,5/12/2021,1,3,353
53604342,Cheerfull 2-bedroom residential House with parking,434096742,Ben,Filwood,51.41963,-2.5906,Entire home/apt,89,2,1,23/12/2021,1,1,2
53620573,Your Apartment I Clifton House - 1 bed apartment,434218847,Your,Central,51.45895,-2.60773,Entire home/apt,92,1,1,4/12/2021,1,14,358
53621285,Your Apartment I Clifton House - 1 bed,434218847,Your,Central,51.45864,-2.60772,Entire home/apt,92,1,0,,,14,356
53621329,Your Apartment I Clifton House I 1 bedroom apartment,434218847,Your,Central,51.46034,-2.60746,Entire home/apt,88,1,0,,,14,328
53621371,Your Apartment Clifton house - Double Studio Blue,434218847,Your,Central,51.45944,-2.60694,Entire home/apt,83,1,0,,,14,351
53621447,Your Apartment I Clifton house,434218847,Your,Central,51.46025,-2.607,Entire home/apt,83,1,0,,,14,363
53621471,Your Apartment I Clifton House,434218847,Your,Clifton Down,51.46095,-2.60924,Entire home/apt,92,1,0,,,14,358
53621600,Your Apartment I Clifton house - King studio Blue,434218847,Your,Central,51.46023,-2.60706,Entire home/apt,88,1,0,,,14,365
53621784,Your Apartment I Clifton House,434218847,Your,Central,51.45944,-2.60781,Entire home/apt,92,1,0,,,14,364
53621814,Your Apartment I Clifton House,434218847,Your,Central,51.45887,-2.6086,Entire home/apt,92,1,0,,,14,358
53621835,Your Apartment I Clifton House,434218847,Your,Central,51.45941,-2.60723,Entire home/apt,95,1,0,,,14,328
53621872,Your Apartment Clifton House - Single Studio,434218847,Your,Clifton Down,51.4604,-2.60883,Entire home/apt,65,1,0,,,14,357
53642080,Your Apartment I Clifton Village,434218847,Your,Clifton,51.45343,-2.61863,Entire home/apt,70,1,0,,,14,363
53642365,Your Apartment I Clifton Village,434218847,Your,Clifton,51.45358,-2.61928,Entire home/apt,75,1,0,,,14,365
53642413,Your Apartment I Clifton Village,434218847,Your,Clifton,51.45387,-2.61773,Entire home/apt,79,1,0,,,14,360
53654863,Master BedRoom- King Size Bed 1 person - Redland,119508990,Sarah,Redland,51.47134,-2.60101,Private room,42,5,1,11/12/2021,1,2,95
53660458,"Light, Spacious Flat in Peaceful Georgian Home",3481599,Mair,Ashley,51.4675,-2.5872,Entire home/apt,54,2,1,15/12/2021,1,1,9
53668086,???10% off???Monthly Stay???Relo/Contractor Ashley Down???,90684209,Neil,Bishopston & Ashley Down,51.48064,-2.58139,Entire home/apt,84,7,0,,,16,365
53675108,One bed room available for rent for single girl,434686259,Kalpana,Eastville,51.47185,-2.55926,Private room,40,1,0,,,1,365
53683821,Stylish apartment (double room),149833890,Queenie,Hartcliffe & Withywood,51.40767,-2.62121,Private room,28,3,0,,,3,357
53713989,Stylish  1 bed flat in Clifton village,375540774,Vanessa,Clifton,51.45439,-2.61016,Entire home/apt,100,1,0,,,1,365
53717128,"Cabin Zero,Tiny home with alfresco dining space.",45057972,Guy And Bliss,Eastville,51.47737,-2.54176,Entire home/apt,50,2,1,12/12/2021,1,2,358
53722253,Beautiful original coach house in central location,334751739,John,Cotham,51.46532,-2.59256,Entire home/apt,125,2,0,,,1,357
53746444,Double bedroom available in stunning house,33633408,Kate,St George West,51.46022,-2.54995,Private room,28,14,0,,,1,296
53753616,Apartment in Central Location,40148347,Lev,Southville,51.44291,-2.59812,Entire home/apt,96,1,0,,,2,334
53778243,"The Royal Suite - 3 Bed, St.Pauls, Bristol",90733634,Paul,Ashley,51.46366,-2.58531,Entire home/apt,120,2,1,19/12/2021,1,5,86
